commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,0,package internal - trait NamedComponent - method toAbsoluteTarget,4.0,3.0,9.0,9.0,0.0,0.0,6.0,3.0,11.0,1.0,-0.0,1.0
HEAD,0,package internal - trait NamedComponent - method toAbsoluteTarget - method makeTarget,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method dynamicContext,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method captureContext,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method restoreContext,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - <$anon: ThreadLocal[chisel3.internal.ChiselContext]> - method initialValue,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method initializeSingletons,1.0,0.0,10.0,2.0,8.0,0.8,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method namingStackOption,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method idGen,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method globalNamespace,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method components,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method annotations,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method annotationSeq,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method namingStack,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method unnamedViews,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method viewNamespace,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method pushPrefix,1.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method pushPrefix,15.0,12.0,33.0,31.0,8.0,0.20512820512820512,40.0,14.0,73.0,9.0,-0.0,1.0
HEAD,0,package internal - object Builder - method pushPrefix - method buildAggName,15.0,12.0,28.0,26.0,8.0,0.23529411764705882,37.0,12.0,73.0,9.0,-0.0,0.0
HEAD,0,package internal - object Builder - method pushPrefix - method buildAggName - method getSubName,6.0,5.0,7.0,7.0,5.0,0.4166666666666667,14.0,4.0,31.0,4.0,-0.0,0.0
HEAD,0,package internal - object Builder - method pushPrefix - method buildAggName - method map2,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method pushPrefix - method buildAggName - method recData,8.0,12.0,12.0,11.0,2.0,0.15384615384615385,19.0,10.0,37.0,4.0,-0.0,0.0
HEAD,0,package internal - object Builder - method popPrefix,1.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method clearPrefix,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method setPrefix,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method getPrefix,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method currentModule,3.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,5.0,1.0,-0.0,0.0
HEAD,0,package internal - object Builder - method currentModule_=,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method aspectModule,3.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,5.0,1.0,-0.0,0.0
HEAD,0,package internal - object Builder - method retrieveParent,7.0,9.0,16.0,16.0,5.0,0.23809523809523808,6.0,3.0,15.0,3.0,-0.0,1.0
HEAD,0,package internal - object Builder - method addAspect,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method forcedModule,3.0,3.0,7.0,6.0,1.0,0.14285714285714285,2.0,2.0,6.0,1.0,-0.0,0.0
HEAD,0,package internal - object Builder - method referenceUserModule,5.0,6.0,13.0,12.0,1.0,0.07692307692307693,4.0,3.0,15.0,3.0,-0.0,1.0
HEAD,0,package internal - object Builder - method forcedUserModule,3.0,3.0,7.0,6.0,1.0,0.14285714285714285,2.0,2.0,7.0,1.0,-0.0,0.0
HEAD,0,package internal - object Builder - method hasDynamicContext,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method readyForModuleConstr,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method readyForModuleConstr_=,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method whenDepth,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method pushWhen,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method popWhen,1.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method whenStack,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method whenStack_=,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method currentWhen,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method currentClock,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method currentClock_=,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method currentReset,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method currentReset_=,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method inDefinition,1.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package internal - object Builder - method allowReflectiveAutoCloneType,1.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package internal - object Builder - method allowReflectiveAutoCloneType_=,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,1,package internal - object Builder - method forcedClock,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method forcedReset,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method pushCommand,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method pushOp,1.0,0.0,5.0,4.0,1.0,0.2,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,1,package internal - object Builder - method updateBundleStack,4.0,10.0,24.0,18.0,8.0,0.3076923076923077,37.0,21.0,9.0,3.0,-0.0,1.0
HEAD,0,package internal - object Builder - method nameRecursively,11.0,11.0,13.0,13.0,1.0,0.07142857142857142,10.0,5.0,37.0,9.0,-0.0,1.0
HEAD,0,package internal - object Builder - method errors,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method error,2.0,0.0,7.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method warning,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method deprecated,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method exception,1.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method getScalaMajorVersion,2.0,1.0,4.0,4.0,0.0,0.0,4.0,2.0,14.0,1.0,-0.0,1.0
HEAD,0,package internal - object Builder - method checkScalaVersion,2.0,0.0,8.0,8.0,0.0,0.0,6.0,6.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object Builder - method makeViewRenameMap,1.0,0.0,15.0,15.0,0.0,0.0,9.0,6.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object Builder - method build,2.0,0.0,15.0,14.0,3.0,0.17647058823529413,10.0,8.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object DynamicNamingStack - method pushContext,3.0,4.0,6.0,6.0,0.0,0.0,2.0,2.0,6.0,1.0,-0.0,1.0
HEAD,0,package internal - object DynamicNamingStack - method popReturnContext,3.0,7.0,12.0,12.0,0.0,0.0,3.0,2.0,8.0,1.0,-0.0,1.0
HEAD,0,package internal - object DynamicNamingStack - method length,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object castToInt - method apply,1.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package plugin - class BundleComponent - method newPhase,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package plugin - class BundleComponent - class BundlePhase - method name,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package plugin - class BundleComponent - class BundlePhase - method apply,3.0,0.0,17.0,11.0,3.0,0.21428571428571427,14.0,10.0,0.0,0.0,-0.0,0.0
HEAD,0,package plugin - class BundleComponent - class MyTypingTransformer - method inferType,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package plugin - class BundleComponent - class MyTypingTransformer - method isBundle,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package plugin - class BundleComponent - class MyTypingTransformer - method isData,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package plugin - class BundleComponent - class MyTypingTransformer - method cloneTypeFull,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package plugin - class BundleComponent - class MyTypingTransformer - method isNullaryMethodNamed,1.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package plugin - class BundleComponent - class MyTypingTransformer - method getConstructorAndParams,6.0,6.0,18.0,18.0,0.0,0.0,9.0,7.0,17.0,4.0,-0.0,1.0
HEAD,1,package plugin - class BundleComponent - class MyTypingTransformer - method transform,6.0,17.0,40.0,29.0,11.0,0.275,43.0,33.0,11.0,3.0,-0.0,0.0
HEAD,0,package chisel3 - class Aggregate - method bind,4.0,9.0,21.0,19.0,1.0,0.05,20.0,19.0,6.0,1.0,-0.0,0.0
HEAD,0,package chisel3 - class Aggregate - method litOption,6.0,13.0,20.0,19.0,2.0,0.09523809523809523,24.0,12.0,32.0,2.0,-0.0,1.0
HEAD,0,package chisel3 - class Aggregate - method litOption - method shiftAdd,4.0,13.0,10.0,10.0,1.0,0.09090909090909091,15.0,10.0,20.0,2.0,-0.0,0.0
HEAD,0,package chisel3 - class Aggregate - method getElements,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - class Aggregate - method width,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - class Aggregate - method legacyConnect,2.0,0.0,9.0,6.0,2.0,0.25,8.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - class Aggregate - method getRecursiveFields,6.0,15.0,15.0,15.0,1.0,0.0625,22.0,9.0,23.0,7.0,-0.0,0.0
HEAD,0,package chisel3 - class Aggregate - method getMatchedFields,6.0,12.0,18.0,18.0,1.0,0.05263157894736842,32.0,13.0,53.0,12.0,-0.0,0.0
HEAD,0,package chisel3 - class Aggregate - method do_asUInt,1.0,0.0,3.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - class Aggregate - method connectFromBits,3.0,0.0,17.0,14.0,4.0,0.2222222222222222,13.0,10.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - trait VecFactory - method apply,2.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - trait VecFactory - method truncateIndex,4.0,0.0,7.0,7.0,0.0,0.0,13.0,10.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - class Vec - method toString,4.0,11.0,12.0,12.0,0.0,0.0,12.0,4.0,19.0,4.0,-0.0,1.0
HEAD,0,package chisel3 - class Vec - method typeEquivalent,3.0,6.0,6.0,6.0,0.0,0.0,3.0,3.0,5.0,1.0,-0.0,0.0
HEAD,0,package chisel3 - class Vec - method bind,1.0,0.0,12.0,9.0,3.0,0.25,12.0,11.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - class Vec - method allElements,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - class Vec - method <>,5.0,4.0,7.0,7.0,0.0,0.0,9.0,7.0,13.0,4.0,-0.0,1.0
HEAD,0,package chisel3 - class Vec - method <>,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - class Vec - method :=,4.0,4.0,5.0,5.0,0.0,0.0,9.0,7.0,13.0,4.0,-0.0,1.0
HEAD,0,package chisel3 - class Vec - method :=,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - class Vec - macro method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - class Vec - method do_apply,5.0,2.0,21.0,16.0,5.0,0.23809523809523808,10.0,7.0,15.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - class Vec - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - class Vec - method cloneType,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - class Vec - method getElements,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - class Vec - method toPrintable,2.0,0.0,6.0,6.0,0.0,0.0,10.0,7.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - class Vec - macro method reduceTree,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - class Vec - macro method reduceTree,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - class Vec - method do_reduceTree,3.0,0.0,11.0,11.0,0.0,0.0,13.0,11.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - class Vec - method _makeLit,36.0,16.0,119.0,111.0,5.0,0.04310344827586207,97.0,38.0,108.0,25.0,-0.0,0.0
HEAD,0,package chisel3 - class Vec - method _makeLit - method checkLiteralConstruction,15.0,12.0,43.0,40.0,1.0,0.024390243902439025,40.0,18.0,43.0,9.0,-0.0,1.0
HEAD,0,package chisel3 - object VecInit - macro method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - object VecInit - method do_apply,3.0,7.0,25.0,12.0,13.0,0.52,18.0,10.0,10.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - object VecInit - macro method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - object VecInit - method do_apply,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - object VecInit - macro method tabulate,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - object VecInit - method do_tabulate,1.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - trait VecLike - macro method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - trait VecLike - method do_apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - trait VecLike - method hashCode,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - trait VecLike - method equals,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - trait VecLike - macro method forall,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - trait VecLike - method do_forall,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - trait VecLike - macro method exists,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - trait VecLike - method do_exists,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - trait VecLike - macro method contains,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - trait VecLike - method do_contains,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - trait VecLike - macro method count,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - trait VecLike - method do_count,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - trait VecLike - method indexWhereHelper,1.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - trait VecLike - macro method indexWhere,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - trait VecLike - method do_indexWhere,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - trait VecLike - macro method lastIndexWhere,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - trait VecLike - method do_lastIndexWhere,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - trait VecLike - macro method onlyIndexWhere,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - trait VecLike - method do_onlyIndexWhere,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - class Record - method setElementRefs,4.0,4.0,7.0,4.0,3.0,0.42857142857142855,8.0,5.0,15.0,4.0,-0.0,0.0
HEAD,0,package chisel3 - class Record - method bind,5.0,8.0,14.0,13.0,1.0,0.07142857142857142,7.0,5.0,9.0,1.0,-0.0,0.0
HEAD,0,package chisel3 - class Record - method _makeLit,21.0,16.0,71.0,67.0,6.0,0.0821917808219178,66.0,29.0,60.0,15.0,-0.0,1.0
HEAD,0,package chisel3 - class Record - method toString,4.0,11.0,11.0,11.0,0.0,0.0,11.0,4.0,13.0,2.0,-0.0,1.0
HEAD,0,package chisel3 - class Record - method elements,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - class Record - method className,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - class Record - method typeEquivalent,4.0,10.0,9.0,9.0,0.0,0.0,10.0,2.0,12.0,3.0,-0.0,0.0
HEAD,0,package chisel3 - class Record - method _onModuleClose,2.0,0.0,6.0,5.0,1.0,0.16666666666666666,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - class Record - method allElements,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - class Record - method getElements,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - class Record - method toPrintableHelper,3.0,8.0,8.0,8.0,2.0,0.2,11.0,7.0,6.0,2.0,-0.0,1.0
HEAD,0,package chisel3 - class Record - method toPrintable,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - trait IgnoreSeqInBundle - method ignoreSeq,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - class Bundle - method className,4.0,1.0,5.0,5.0,2.0,0.2857142857142857,3.0,3.0,5.0,2.0,-0.0,0.0
HEAD,0,package chisel3 - class Bundle - method ignoreSeq,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - class Bundle - method getBundleField,4.0,5.0,5.0,5.0,0.0,0.0,4.0,3.0,11.0,2.0,-0.0,0.0
HEAD,0,package chisel3 - class Bundle - method _usingPlugin,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - class Bundle - method checkClone,5.0,15.0,13.0,12.0,0.0,0.0,15.0,6.0,15.0,4.0,-0.0,0.0
HEAD,0,package chisel3 - class Bundle - method cloneType,1.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - class Bundle - method _cloneTypeImpl,34.0,16.0,191.0,158.0,40.0,0.20202020202020202,150.0,61.0,138.0,16.0,-0.0,1.0
HEAD,0,package chisel3 - class Bundle - method _cloneTypeImpl - method autoClonetypeError,1.0,0.0,7.0,7.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - class Bundle - method _cloneTypeImpl - method validateClone,2.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - class Bundle - method _cloneTypeImpl - method canAssignOuterClass,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - class Bundle - method toPrintable,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - object SeqUtils - macro method asUInt,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,1,package chisel3 - object SeqUtils - method do_asUInt,3.0,0.0,15.0,15.0,0.0,0.0,14.0,5.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - object SeqUtils - macro method count,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - object SeqUtils - method do_count,4.0,9.0,7.0,7.0,0.0,0.0,11.0,4.0,4.0,1.0,-0.0,0.0
HEAD,0,package chisel3 - object SeqUtils - macro method priorityMux,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - object SeqUtils - method do_priorityMux,2.0,0.0,8.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - object SeqUtils - macro method oneHotMux,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - object SeqUtils - method do_oneHotMux,21.0,17.0,56.0,50.0,2.0,0.038461538461538464,73.0,33.0,77.0,21.0,-0.0,0.0
HEAD,0,package chisel3 - object SeqUtils - method do_oneHotMux - method buildAndOrMultiplexor,4.0,4.0,4.0,4.0,0.0,0.0,9.0,7.0,13.0,4.0,-0.0,0.0
HEAD,0,package <empty> - package chisel3 - package object chisel3 - class fromBigIntToLiteral - method B,4.0,8.0,5.0,5.0,0.0,0.0,6.0,3.0,6.0,3.0,-0.0,0.0
HEAD,0,package <empty> - package chisel3 - package object chisel3 - class fromBigIntToLiteral - method U,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package <empty> - package chisel3 - package object chisel3 - class fromBigIntToLiteral - method S,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package <empty> - package chisel3 - package object chisel3 - class fromBigIntToLiteral - method U,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package <empty> - package chisel3 - package object chisel3 - class fromBigIntToLiteral - method S,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package <empty> - package chisel3 - package object chisel3 - class fromBigIntToLiteral - method asUInt,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package <empty> - package chisel3 - package object chisel3 - class fromBigIntToLiteral - method asSInt,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package <empty> - package chisel3 - package object chisel3 - class fromBigIntToLiteral - method asUInt,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package <empty> - package chisel3 - package object chisel3 - class fromBigIntToLiteral - method asSInt,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
