commit,faults,path,SwitchCount,MaxStretch,MaxStretchNormalized,MinStretch,MinStretchNormalized,AvgStretch,AvgStretchNormalized
HEAD,0,package parsing - class ClassArtifact,0.0,18.0,1.0,18.0,1.0,18.0,1.0
HEAD,3,package parsing - class ClassFinder,10.0,120.0,0.5853658536585366,3.0,0.014634146341463415,21.636363636363637,0.10554323725055433
HEAD,0,package parsing - trait ClassFinderGranularity,0.0,13.0,1.0,13.0,1.0,13.0,1.0
HEAD,0,package parsing - object ClassFinderGranularity,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package parsing - object ClassFinderGranularity - object ClassFiles,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package parsing - object ClassFinderGranularity - object Tasty,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package tests - class BaseInlayHintsExpectSuite,1.0,39.0,0.975,30.0,0.75,34.5,0.8625
HEAD,0,package tvp - class ClasspathTreeView,0.0,198.0,1.0,198.0,1.0,198.0,1.0
HEAD,0,package tvp - class ClasspathTreeView - class NodeUri,0.0,23.0,1.0,23.0,1.0,23.0,1.0
HEAD,0,package testing - class LoggingEventHandler,10.0,60.0,0.4225352112676056,2.0,0.014084507042253521,16.09090909090909,0.11331626120358514
HEAD,0,package testing - object TimeFormat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - class DebugSession,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package pc - package completions - object OverrideCompletions,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package pc - package completions - class <error>,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package pc - package completions - class <error>,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package pc - package completions - class <error>,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package pc - package completions - class <error>,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package pc - package completions - class <error>,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package pc - package completions - class <error>,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package pc - package completions - class <error>,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package pc - package completions - class <error>,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package pc - package completions - class <error>,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package pc - package completions - class <error>,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package pc - package completions - class <error>,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package pc - package completions - class <error>,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package pc - package completions - class <error>,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package pc - package completions - object OverrideExtractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - class CompilerVirtualFileParams,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,0,package metals - object CompilerVirtualFileParams,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package docs - class ReleasesModifier,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - object EmptySymbolDocumentation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package bench - class ClasspathOnlySymbolSearch,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package bench - class SignatureHelpBench,0.0,39.0,1.0,39.0,1.0,39.0,1.0
HEAD,0,package callHierarchy - trait CallHierarchyHelpers,0.0,163.0,1.0,163.0,1.0,163.0,1.0
HEAD,0,package example - class AnonymousClasses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package process - trait SystemProcess,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package process - object SystemProcess,7.0,45.0,0.3333333333333333,2.0,0.014814814814814815,23.75,0.17592592592592593
HEAD,0,package process - object SystemProcess - method wrapProcess - method readOutput - <$anon: Thread>,2.0,9.0,0.6428571428571429,2.0,0.14285714285714285,5.666666666666667,0.40476190476190477
HEAD,0,package process - object SystemProcess - method wrapProcess - <$anon: scala.meta.internal.process.SystemProcess>,0.0,26.0,1.0,26.0,1.0,26.0,1.0
HEAD,0,package process - object SystemProcess - <$anon: scala.meta.internal.process.SystemProcess>,0.0,14.0,1.0,14.0,1.0,14.0,1.0
HEAD,0,package process - object SystemProcess - <$anon: scala.meta.internal.process.SystemProcess> - method inputStream - <$anon: java.io.InputStream>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package process - object SystemProcess - <$anon: scala.meta.internal.process.SystemProcess> - method outputStream - <$anon: java.io.OutputStream>,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package semver - object SemVer,0.0,76.0,1.0,76.0,1.0,76.0,1.0
HEAD,0,package semver - object SemVer - class Version,0.0,40.0,1.0,40.0,1.0,40.0,1.0
HEAD,0,package semver - object SemVer - object Version,0.0,22.0,1.0,22.0,1.0,22.0,1.0
HEAD,0,package tests - class TestMtagsResolver,0.0,20.0,1.0,20.0,1.0,20.0,1.0
HEAD,0,package metals - object SemanticTokensProvider,22.0,258.0,0.48044692737430167,2.0,0.0037243947858473,28.391304347826086,0.052870212938223624
