commit,faults,path,Switch count,Max stretch,Min stretch,Average stretch,parParadigmEntropyBool,parParadigmGiniBool,parParadigmEntropyCount,parParadigmGiniCount,parParadigmEntropyFraction,parParadigmGiniFraction
HEAD,3,package tx - class HttpTxExecutor - method execute,1.0,1.0,1.0,1.0,0.9709505944546686,0.48,0.9182958340544896,0.4444444444444444,-0.0,0.0
HEAD,0,package tx - class HttpTxExecutor - method execute,1.0,1.0,1.0,1.0,0.9709505944546686,0.48,0.9182958340544896,0.4444444444444444,-0.0,0.0
HEAD,0,package tx - class HttpTxExecutor - method execute,7.0,33.0,33.0,33.0,0.9910760598382222,0.49382716049382713,0.9575534837147482,0.47086801426872765,0.9182958340544896,0.4444444444444444
HEAD,0,package tx - class HttpTxExecutor - method execute,5.0,23.0,23.0,23.0,0.9910760598382222,0.49382716049382713,0.9922666387194963,0.4946492271105827,0.9182958340544896,0.4444444444444444
HEAD,0,package tx - class HttpTxExecutor - method newRootResponseProcessor,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package tx - class HttpTxExecutor - method newResourceResponseProcessor,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,1,package tx - class HttpTxExecutor - method statsProcessor,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - method canOnlyBeUsedInsideModify,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - macro method modify,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - macro method modifyAll,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class ModifyPimp - macro method modify,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class ModifyPimp - macro method modifyAll,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class PathModify - method using,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class PathModify - method apply,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class PathModify - method usingIf,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class PathModify - method setTo,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class PathModify - method setToIfDefined,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class PathModify - method setToIf,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class AbstractPathModifyPimp - method andThenModify,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - method modifyLens,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - method modifyAllLens,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - class LensHelper - macro method apply,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class MultiLensHelper - macro method apply,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class PathLazyModify - method using,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class PathLazyModify - method usingIf,0.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class PathLazyModify - method setTo,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class PathLazyModify - method setToIfDefined,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class PathLazyModify - method setToIf,0.0,2.0,2.0,2.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class PathLazyModify - method andThenModify,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - trait QuicklensFunctor - method map,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - trait QuicklensFunctor - method each,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - trait QuicklensFunctor - method eachWhere,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - method optionQuicklensFunctor,0.0,5.0,5.0,5.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - method optionQuicklensFunctor - <$anon: io.gatling.internal.quicklens.package.QuicklensFunctor[Option A] with io.gatling.internal.quicklens.package.QuicklensSingleAtFunctor[Option A]> - method map,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - method optionQuicklensFunctor - <$anon: io.gatling.internal.quicklens.package.QuicklensFunctor[Option A] with io.gatling.internal.quicklens.package.QuicklensSingleAtFunctor[Option A]> - method at,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - method optionQuicklensFunctor - <$anon: io.gatling.internal.quicklens.package.QuicklensFunctor[Option A] with io.gatling.internal.quicklens.package.QuicklensSingleAtFunctor[Option A]> - method atOrElse,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - method optionQuicklensFunctor - <$anon: io.gatling.internal.quicklens.package.QuicklensFunctor[Option A] with io.gatling.internal.quicklens.package.QuicklensSingleAtFunctor[Option A]> - method index,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - trait QuicklensSingleAtFunctor - method at,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - trait QuicklensSingleAtFunctor - method atOrElse,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - trait QuicklensSingleAtFunctor - method index,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class QuicklensSingleAt - method at,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - class QuicklensSingleAt - method atOrElse,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - class QuicklensSingleAt - method index,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - method traversableQuicklensFunctor,0.0,5.0,5.0,5.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - method traversableQuicklensFunctor - <$anon: io.gatling.internal.quicklens.package.QuicklensFunctor[F A]> - method map,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class QuicklensAt - method at,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - class QuicklensAt - method index,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - trait QuicklensAtFunctor - method at,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - trait QuicklensAtFunctor - method index,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class QuicklensMapAt - method at,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - class QuicklensMapAt - method atOrElse,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - class QuicklensMapAt - method index,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - class QuicklensMapAt - method each,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - trait QuicklensMapAtFunctor - method at,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - trait QuicklensMapAtFunctor - method atOrElse,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - trait QuicklensMapAtFunctor - method index,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - trait QuicklensMapAtFunctor - method each,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - method mapQuicklensFunctor,0.0,10.0,10.0,10.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - method mapQuicklensFunctor - <$anon: io.gatling.internal.quicklens.package.QuicklensMapAtFunctor[M K T]> - method at,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - method mapQuicklensFunctor - <$anon: io.gatling.internal.quicklens.package.QuicklensMapAtFunctor[M K T]> - method atOrElse,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - method mapQuicklensFunctor - <$anon: io.gatling.internal.quicklens.package.QuicklensMapAtFunctor[M K T]> - method index,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - method mapQuicklensFunctor - <$anon: io.gatling.internal.quicklens.package.QuicklensMapAtFunctor[M K T]> - method each,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - method seqQuicklensAtFunctor,0.0,8.0,8.0,8.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - method seqQuicklensAtFunctor - <$anon: io.gatling.internal.quicklens.package.QuicklensAtFunctor[F T]> - method at,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - method seqQuicklensAtFunctor - <$anon: io.gatling.internal.quicklens.package.QuicklensAtFunctor[F T]> - method index,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - class QuicklensWhen - method when,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - class QuicklensEither - method eachLeft,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - class QuicklensEither - method eachRight,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - trait QuicklensEitherFunctor - method eachLeft,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - trait QuicklensEitherFunctor - method eachRight,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - method eitherQuicklensFunctor,0.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package internal - package quicklens - package object quicklens - method eitherQuicklensFunctor - <$anon: io.gatling.internal.quicklens.package.QuicklensEitherFunctor[Either L R]> - method eachLeft,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - package quicklens - package object quicklens - method eitherQuicklensFunctor - <$anon: io.gatling.internal.quicklens.package.QuicklensEitherFunctor[Either L R]> - method eachRight,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package core - package session - package object session - class StaticValueExpression - method apply,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package core - package session - package object session - class ExpressionSuccessWrapper - method expressionSuccess,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package core - package session - package object session - class ExpressionFailureWrapper - method expressionFailure,0.0,2.0,2.0,2.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package core - package session - package object session - class RichExpression - method map,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package core - package session - package object session - class RichExpression - method safe,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package core - package session - package object session - method resolveOptionalExpression,0.0,2.0,2.0,2.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package core - package session - package object session - method expressionSeq2SeqExpression,0.0,18.0,18.0,18.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package core - package session - package object session - method expressionSeq2SeqExpression - method resolveRec,0.0,12.0,12.0,12.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package core - package session - package object session - method tupleSeq2SeqExpression,0.0,11.0,11.0,11.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ScalaWsFrameCheckTextConditions - method untyped,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package internal - object ScalaWsFrameCheckTextConditions - method untyped,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package internal - object ScalaWsFrameCheckTextConditions - class Untyped - method then_,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package internal - object ScalaWsFrameCheckTextConditions - method typed,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package internal - object ScalaWsFrameCheckTextConditions - class Typed - method then_,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package body - object HttpBodyJsonPathCheckMaterializer - method instance,0.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package css - class CssSelectors - method parse,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package css - class CssSelectors - method extractAll,2.0,9.0,9.0,9.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package closed - class ClosedInjectionProfile - method totalUserCount,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,1,package closed - class ClosedInjectionProfile - method workload,0.0,15.0,15.0,15.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package closed - class ClosedInjectionProfile - method toString,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - object SseFunctions - method javaProcessUnmatchedMessagesBiFunctionToExpression,0.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package ssl - object HttpsMode - method apply,0.0,2.0,2.0,2.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,1,package fsm - class WsFsm - method scheduleTimeout,2.0,10.0,10.0,10.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package fsm - class WsFsm - method cancelTimeout,0.0,9.0,9.0,9.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package fsm - class WsFsm - method execute,4.0,3.0,3.0,3.0,0.9709505944546686,0.48,0.9983636725938131,0.4988662131519275,-0.0,0.0
HEAD,0,package fsm - class WsFsm - method onPerformInitialConnect,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package fsm - class WsFsm - method onWebSocketConnected,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package fsm - class WsFsm - method onSendTextFrame,0.0,8.0,8.0,8.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package fsm - class WsFsm - method onSendBinaryFrame,0.0,8.0,8.0,8.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package fsm - class WsFsm - method onTextFrameReceived,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package fsm - class WsFsm - method onBinaryFrameReceived,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package fsm - class WsFsm - method onWebSocketClosed,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package fsm - class WsFsm - method onWebSocketCrashed,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package fsm - class WsFsm - method onClientCloseRequest,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package fsm - class WsFsm - method collectUnmatchedInboundMessages,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package feeder - object ArrayBasedMap - method apply,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package feeder - class ArrayBasedMap - method updated,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package feeder - class ArrayBasedMap - method get,0.0,9.0,9.0,9.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package feeder - class ArrayBasedMap - method iterator,0.0,9.0,9.0,9.0,0.5916727785823275,0.24489795918367352,0.5032583347756457,0.19753086419753085,-0.0,1.0
HEAD,0,package feeder - class ArrayBasedMap - method iterator - <$anon: scala.collection.AbstractIterator[(K  V)]> - method hasNext,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package feeder - class ArrayBasedMap - method iterator - <$anon: scala.collection.AbstractIterator[(K  V)]> - method next,0.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package feeder - class ArrayBasedMap - method removed,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package exec - object ScalaExecs - method apply,0.0,4.0,4.0,4.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package exec - object ScalaExecs - method apply,0.0,4.0,4.0,4.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package filter - class Filters - method accept,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package filter - class Filter - method accept,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package filter - class AllowList - method accept,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package filter - class DenyList - method accept,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,1,package builder - class IfBuilder - method build,0.0,4.0,4.0,4.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package response - trait NextExecutor - method executeNext,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package response - trait NextExecutor - method executeNextOnCrash,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package response - trait NextExecutor - method executeFollowUp,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,1,package response - class RootNextExecutor - method executeNext,1.0,3.0,3.0,3.0,0.8112781244591328,0.375,0.5435644431995964,0.21875,-0.0,0.0
HEAD,0,package response - class RootNextExecutor - method executeNextOnCrash,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package response - class RootNextExecutor - method executeFollowUp,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package response - class ResourceNextExecutor - method executeNext,0.0,12.0,12.0,12.0,0.8112781244591328,0.375,0.7642045065086203,0.345679012345679,-0.0,0.0
HEAD,0,package response - class ResourceNextExecutor - method executeNextOnCrash,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package response - class ResourceNextExecutor - method executeFollowUp,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package sse - class SseProcessUnmatchedInboundMessagesBuilder - method build,0.0,10.0,10.0,10.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package fetch - class RawResource - method rawUrl,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,1,package fetch - class RawResource - method uri,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,1,package fetch - class RawResource - method toEmbeddedResource,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,1,package fetch - class CssRawResource - method toEmbeddedResource,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,1,package fetch - class RegularRawResource - method toEmbeddedResource,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,1,package fetch - object HtmlParser - method logException,0.0,12.0,12.0,12.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,5,package fetch - class HtmlParser - method parseHtml,16.0,94.0,94.0,94.0,0.8812908992306927,0.4200000000000001,0.6242741010130388,0.26311350986675675,-0.0,1.0
HEAD,0,package fetch - class HtmlParser - method parseHtml - <$anon: <error>> - method addResource,2.0,2.0,2.0,2.0,1.0,0.5,1.0,0.5,0.9182958340544896,0.4444444444444444
HEAD,0,package fetch - class HtmlParser - method parseHtml - <$anon: <error>> - method script,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package fetch - class HtmlParser - method parseHtml - <$anon: <error>> - method text,0.0,2.0,2.0,2.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,3,package fetch - class HtmlParser - method parseHtml - <$anon: <error>> - method tag,12.0,70.0,70.0,70.0,0.7642045065086203,0.345679012345679,0.5373760853377336,0.21545090797168376,-0.0,0.0
HEAD,0,package fetch - class HtmlParser - method parseHtml - <$anon: <error>> - method tag - method codeBase,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package fetch - class HtmlParser - method parseHtml - <$anon: <error>> - method tag - method prependCodeBase,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,3,package fetch - class HtmlParser - method parseHtml - <$anon: <error>> - method tag - method processTag,11.0,55.0,55.0,55.0,0.7642045065086203,0.345679012345679,0.4627490585781739,0.17685505574778926,0.9182958340544896,0.4444444444444444
HEAD,2,package fetch - class HtmlParser - method getEmbeddedResources,0.0,8.0,8.0,8.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package fsm - class SseStreamDecoder - method allocateCharBuffer,0.0,2.0,2.0,2.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package fsm - class SseStreamDecoder - method parseLine,6.0,62.0,62.0,62.0,0.9709505944546686,0.48,0.4725472219330292,0.18179522787526836,-0.0,0.0
HEAD,0,package fsm - class SseStreamDecoder - method parseLine - method onFieldHeaderMatch,1.0,21.0,21.0,21.0,0.9709505944546686,0.48,0.9182958340544896,0.4444444444444444,-0.0,0.0
HEAD,0,package fsm - class SseStreamDecoder - method parseChars,2.0,34.0,34.0,34.0,0.5435644431995964,0.21875,0.07642429309554777,0.018516901039392186,-0.0,0.0
HEAD,0,package fsm - class SseStreamDecoder - method translateCharBuffer,0.0,11.0,11.0,11.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package fsm - class SseStreamDecoder - method flushEvents,0.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package fsm - class SseStreamDecoder - method decodeStream,2.0,13.0,13.0,13.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package feeder - class Utf8BomSkipReadableByteChannel - method read,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package feeder - class Utf8BomSkipReadableByteChannel - method close,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package feeder - class Utf8BomSkipReadableByteChannel - method isOpen,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package action - class JmsActionBuilder - method components,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - object Bodies - method toJavaBody,0.0,5.0,5.0,5.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package cli - class CliOptionParser - method opt,1.0,5.0,5.0,5.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package cli - class CliOptionParser - method errorOnUnknownArgument,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package sse - trait SseAction - method fetchFsm,0.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package assertion - class AssertionPathParts - method /,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package open - object Erf - method erfinv,1.0,25.0,25.0,25.0,0.9182958340544896,0.4444444444444445,0.863120568566631,0.40816326530612246,-0.0,1.0
HEAD,0,package open - object Erf - method erfinv - method evalPolynom,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package open - object Erf - method erfinv - method positiveErfinv,0.0,17.0,17.0,17.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package render - package template - package object template - method isUnsafeStringChar,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
