commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,0,package macros - object ZLayerDerivationMacros,3.0,1.0,4.0,0.0,0.0,207.0,5.0,7.0,0.5833333333333334,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package zio - class ForkInterruptBenchmark,12.0,0.0,12.0,0.0,2.0,22.0,19.0,0.0,0.0,0.0,10.0,5.0,2.0,0.0,9.0,6.0,0.0,0.0,-0.0,0.0
HEAD,0,package managed - trait ZManagedPlatformSpecific,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package macros - trait ServiceReloader,4.0,4.0,8.0,0.0,2.0,18.0,5.0,14.0,0.7368421052631579,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package macros - object ServiceReloader,28.0,4.0,30.0,0.0,0.0,83.0,66.0,17.0,0.20481927710843373,0.0,10.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package macros - object ServiceReloader - trait Error,2.0,6.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package macros - object ServiceReloader - class ServiceInitializationError,4.0,1.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package macros - object ServiceReloader - class ServiceNotRegistered,4.0,1.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package macros - object ServiceReloader - <$anon: zio.macros.ServiceReloader>,6.0,0.0,6.0,1.0,2.0,49.0,49.0,0.0,0.0,0.0,2.0,6.0,3.0,12.0,27.0,2.0,10.0,2.0,-0.0,1.0
HEAD,0,package zio - class StreamParBenchmark,43.0,0.0,43.0,0.0,15.0,189.0,159.0,9.0,0.05357142857142857,0.0,28.0,18.0,1.0,0.0,21.0,10.0,0.0,0.0,-0.0,1.0
HEAD,0,package zio - class RechunkBenchmark,26.0,0.0,26.0,0.0,7.0,51.0,39.0,0.0,0.0,0.0,14.0,7.0,1.0,0.0,24.0,8.0,0.0,0.0,-0.0,1.0
HEAD,1,package zio - class EmptyRaceBenchmark,10.0,0.0,10.0,0.0,2.0,22.0,19.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,10.0,7.0,0.0,0.0,-0.0,1.0
HEAD,0,package stm - trait TRandom,7.0,2.0,9.0,0.0,17.0,21.0,22.0,0.0,0.0,1.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package stm - object TRandom,59.0,2.0,59.0,1.0,0.0,299.0,234.0,62.0,0.20945945945945946,1.0,133.0,31.0,5.0,14.0,25.0,16.0,9.0,2.0,-0.0,1.0
HEAD,0,package stm - object TRandom - class TRandomLive,21.0,1.0,22.0,2.0,1.0,41.0,41.0,0.0,0.0,0.0,36.0,18.0,1.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package stm - object TRandom - object PureRandom,18.0,2.0,20.0,0.0,0.0,65.0,66.0,0.0,0.0,0.0,23.0,10.0,1.0,0.0,7.0,6.0,0.0,0.0,-0.0,1.0
HEAD,0,package managed - trait ZManagedVersionSpecific,3.0,1.0,3.0,0.0,2.0,21.0,7.0,15.0,0.6818181818181818,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
