commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,6,package blog - object show - method apply,2.0,0.0,50.0,50.0,0.0,0.0,66.0,2.0,0.0,0.0,-0.0,0.0
HEAD,7,package relay - class RelayPager - method inactive,1.0,0.0,39.0,39.0,0.0,0.0,33.0,6.0,0.0,0.0,-0.0,1.0
HEAD,0,package relay - class RelayPager - method inactive - <$anon: lila.common.paginator.AdapterLike[lila.relay.RelayTour.WithLastRound]> - method nbResults,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,7,package relay - class RelayPager - method inactive - <$anon: lila.common.paginator.AdapterLike[lila.relay.RelayTour.WithLastRound]> - method slice,1.0,0.0,31.0,31.0,0.0,0.0,28.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package shutup - class UserRecord - method userId,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,1,package shutup - class UserRecord - method reports,1.0,0.0,8.0,8.0,0.0,0.0,6.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package shutup - class TextAnalysis - method ratio,3.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package shutup - class TextAnalysis - method dirty,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,1,package shutup - class TextReport - method minRatios,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,1,package shutup - class TextReport - method nbBad,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package shutup - class TextReport - method tolerableNb,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package shutup - class TextReport - method unacceptable,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,1,package round - class BotFarming - method apply,3.0,16.0,13.0,12.0,0.0,0.0,20.0,12.0,9.0,2.0,-0.0,1.0
HEAD,0,package irwin - class KaladinApi - method sequence,1.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package irwin - class KaladinApi - method get,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,4,package irwin - class KaladinApi - method dashboard,1.0,0.0,13.0,13.0,0.0,0.0,21.0,2.0,0.0,0.0,-0.0,1.0
HEAD,2,package irwin - class KaladinApi - method modRequest,1.0,0.0,2.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package irwin - class KaladinApi - method request,3.0,9.0,14.0,14.0,0.0,0.0,21.0,7.0,2.0,0.0,-0.0,1.0
HEAD,0,package irwin - class KaladinApi - method readResponses,1.0,0.0,18.0,16.0,2.0,0.1111111111111111,22.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package irwin - class KaladinApi - method readResponse,3.0,12.0,15.0,14.0,0.0,0.0,10.0,2.0,5.0,1.0,-0.0,1.0
HEAD,0,package irwin - class KaladinApi - method markOrReport,6.0,10.0,24.0,24.0,0.0,0.0,28.0,14.0,3.0,0.0,-0.0,1.0
HEAD,0,package irwin - class KaladinApi - method markOrReport - method sendReport,2.0,8.0,13.0,13.0,0.0,0.0,16.0,11.0,1.0,0.0,-0.0,0.0
HEAD,0,package irwin - class KaladinApi - object notification - method add,1.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package irwin - class KaladinApi - object notification - method apply,1.0,0.0,13.0,13.0,0.0,0.0,8.0,2.0,0.0,0.0,-0.0,1.0
HEAD,2,package irwin - class KaladinApi - method monitorQueued,2.0,8.0,18.0,18.0,0.0,0.0,23.0,2.0,7.0,2.0,-0.0,1.0
HEAD,0,package irwin - class KaladinApi - object hasEnoughRecentMoves - class Counter - method add,3.0,0.0,4.0,4.0,0.0,0.0,6.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package irwin - class KaladinApi - object hasEnoughRecentMoves - class Counter - method isEnough,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package irwin - class KaladinApi - object hasEnoughRecentMoves - method apply,1.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,-0.0,1.0
HEAD,0,package irwin - class KaladinApi - method autoRequest,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package irwin - class KaladinApi - method tournamentLeaders,1.0,0.0,2.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package irwin - class KaladinApi - method topOnline,1.0,0.0,2.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package irwin - class KaladinApi - method getSuspect,1.0,0.0,2.0,2.0,0.0,0.0,6.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package lila - package round - package object round - method logger,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fishnet - class FishnetAwaiter - method apply,3.0,5.0,13.0,12.0,0.0,0.0,12.0,8.0,8.0,1.0,-0.0,1.0
HEAD,0,package fishnet - class FishnetAwaiter - method apply,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package relation - object JsonView - method relatedWrites,1.0,0.0,10.0,10.0,0.0,0.0,7.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package relation - class RelationRepo - method following,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package relation - class RelationRepo - method blockers,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package relation - class RelationRepo - method blocking,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package relation - class RelationRepo - method freshFollowersFromSecondary,1.0,0.0,24.0,24.0,0.0,0.0,31.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package relation - class RelationRepo - method followingLike,1.0,0.0,11.0,11.0,0.0,0.0,7.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package relation - class RelationRepo - method relaters,1.0,0.0,14.0,14.0,0.0,0.0,4.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package relation - class RelationRepo - method relating,1.0,0.0,8.0,8.0,0.0,0.0,4.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package relation - class RelationRepo - method follow,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package relation - class RelationRepo - method unfollow,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package relation - class RelationRepo - method block,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package relation - class RelationRepo - method unblock,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package relation - class RelationRepo - method unfollowMany,1.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package relation - class RelationRepo - method unfollowAll,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package relation - class RelationRepo - method save,1.0,0.0,8.0,8.0,0.0,0.0,7.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package relation - class RelationRepo - method remove,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package relation - class RelationRepo - method drop,1.0,0.0,13.0,13.0,0.0,0.0,14.0,2.0,0.0,0.0,-0.0,1.0
HEAD,2,package relation - object RelationRepo - method makeId,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package i18n - object LangList - method removeRegion,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package i18n - object LangList - method name,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package i18n - object LangList - method name,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package i18n - object LangList - method nameByStr,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package i18n - object LangList - method isRTL,1.0,0.0,12.0,12.0,0.0,0.0,7.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package hub - class AsyncActor - method !,2.0,0.0,2.0,2.0,0.0,0.0,6.0,5.0,0.0,0.0,-0.0,0.0
HEAD,0,package hub - class AsyncActor - method ask,1.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package hub - class AsyncActor - method run,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package hub - object AsyncActor - <$anon: java.util.function.UnaryOperator[lila.hub.AsyncActor.State]> - method apply,2.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package base - class LilaTryList - method sequence,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package base - class LilaList - method sortLike,1.0,0.0,4.0,4.0,0.0,0.0,6.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package base - class LilaList - method toNel,3.0,5.0,5.0,5.0,0.0,0.0,3.0,3.0,10.0,2.0,-0.0,1.0
HEAD,0,package base - class LilaList - method tailOption,3.0,5.0,4.0,4.0,0.0,0.0,2.0,2.0,9.0,1.0,-0.0,0.0
HEAD,3,package base - class LilaList - method tailSafe,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package base - class LilaList - method indexOption,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package base - class LilaList - method previous,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package base - class LilaList - method next,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package base - class LilaSeq - method has,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package base - class LilaByteArray - method toBase64,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package html - object storm - method home,1.0,0.0,42.0,41.0,0.0,0.0,48.0,2.0,0.0,0.0,-0.0,0.0
HEAD,1,package html - object storm - method renderHigh,2.0,5.0,14.0,14.0,0.0,0.0,14.0,3.0,7.0,2.0,-0.0,0.0
HEAD,0,package html - object storm - method dashboard,2.0,0.0,63.0,63.0,0.0,0.0,81.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package study - class Position - method ref,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package study - class Position - method node,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package study - class Position - method toString,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package study - object Position - class Ref - method encode,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package study - object Position - class Ref - method +,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package study - object Position - class Ref - method withPath,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,1,package study - object Position - object Ref - method decode,4.0,6.0,6.0,6.0,0.0,0.0,9.0,6.0,23.0,3.0,-0.0,1.0
HEAD,0,package controllers - class OAuth - method reqToAuthorizationRequest,1.0,0.0,10.0,10.0,0.0,0.0,8.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package controllers - class OAuth - method withPrompt,3.0,7.0,6.0,6.0,0.0,0.0,8.0,4.0,10.0,2.0,-0.0,0.0
HEAD,2,package controllers - class OAuth - method authorize,1.0,0.0,10.0,10.0,0.0,0.0,13.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package controllers - class OAuth - method legacyAuthorize,1.0,0.0,4.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package controllers - class OAuth - method authorizeApply,3.0,7.0,12.0,12.0,0.0,0.0,12.0,2.0,10.0,2.0,-0.0,1.0
HEAD,0,package controllers - class OAuth - method tokenApply,5.0,14.0,21.0,21.0,0.0,0.0,21.0,2.0,20.0,4.0,-0.0,1.0
HEAD,0,package controllers - class OAuth - method legacyTokenApply,5.0,16.0,22.0,22.0,0.0,0.0,27.0,2.0,20.0,4.0,-0.0,1.0
HEAD,0,package controllers - class OAuth - method tokenRevoke,1.0,0.0,6.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0,-0.0,1.0
HEAD,1,package controllers - class OAuth - method revokeClient,1.0,0.0,10.0,10.0,0.0,0.0,5.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package controllers - class OAuth - method challengeTokens,2.0,0.0,14.0,14.0,0.0,0.0,13.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package controllers - class OAuth - method testTokens,2.0,11.0,18.0,17.0,0.0,0.0,26.0,4.0,7.0,2.0,-0.0,1.0
HEAD,1,package puzzle - class PuzzleBatch - method nextFor,4.0,21.0,43.0,42.0,0.0,0.0,37.0,6.0,6.0,1.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method forUser,1.0,0.0,4.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method withFilter,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method unsafe,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method byIds,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method byCategAndId,1.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method countBeforeNumber,1.0,0.0,2.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method isFirstPost,1.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method countByTopic,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method lastByCateg,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method lastByTopic,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package forum - class PostRepo - method recentInCategs,1.0,0.0,6.0,6.0,0.0,0.0,9.0,2.0,0.0,0.0,-0.0,0.0
HEAD,1,package forum - class PostRepo - method recentInCateg,1.0,0.0,6.0,6.0,0.0,0.0,7.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method allByUserCursor,1.0,0.0,4.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.0,1.0
HEAD,2,package forum - class PostRepo - method countByCateg,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method remove,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method removeByTopic,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package forum - class PostRepo - method hideByTopic,1.0,0.0,8.0,8.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method selectTopic,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method selectCateg,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method selectCategs,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method selectLangs,2.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method findDuplicate,1.0,0.0,8.0,8.0,0.0,0.0,6.0,2.0,0.0,0.0,-0.0,1.0
HEAD,2,package forum - class PostRepo - method sortQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method idsByTopicId,1.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,-0.0,1.0
HEAD,1,package forum - class PostRepo - method allUserIdsByTopicId,1.0,0.0,6.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package forum - class PostRepo - method nonGhostCursor,1.0,0.0,4.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package report - class ModReportFilter - method get,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package report - class ModReportFilter - method set,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package html - object timeline - method entries,1.0,0.0,6.0,5.0,0.0,0.0,9.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package html - object timeline - method more,1.0,0.0,16.0,15.0,0.0,0.0,18.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package html - object timeline - method filterEntries,2.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,1,package html - object timeline - method userLink,3.0,6.0,5.0,5.0,0.0,0.0,7.0,3.0,5.0,1.0,-0.0,0.0
HEAD,5,package html - object timeline - method entry,22.0,10.0,91.0,91.0,0.0,0.0,113.0,4.0,125.0,40.0,-0.0,0.0
HEAD,0,package common - object Form - method options,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - method options,1.0,0.0,4.0,4.0,0.0,0.0,8.0,7.0,0.0,0.0,-0.0,0.0
HEAD,0,package common - object Form - method options,1.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - method options,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package common - object Form - method optionsDouble,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package common - object Form - method mustBeOneOf,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,1,package common - object Form - method numberIn,1.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - method numberIn,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - method numberIn,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package common - object Form - method numberInDouble,1.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - method id,3.0,8.0,13.0,13.0,0.0,0.0,9.0,2.0,6.0,1.0,-0.0,0.0
HEAD,1,package common - object Form - method trim,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - method makeCleanTextFormatter,2.0,0.0,10.0,10.0,0.0,0.0,17.0,13.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - method makeCleanTextFormatter - <$anon: <error>> - method bind,2.0,0.0,7.0,7.0,0.0,0.0,11.0,9.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - method makeCleanTextFormatter - <$anon: <error>> - method unbind,1.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - method cleanText,4.0,4.0,6.0,6.0,0.0,0.0,11.0,3.0,18.0,4.0,-0.0,1.0
HEAD,0,package common - object Form - method cleanNonEmptyText,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package common - object Form - object eventName - method apply,1.0,0.0,10.0,10.0,0.0,0.0,5.0,2.0,0.0,0.0,-0.0,1.0
HEAD,2,package common - object Form - object mustNotContainLichess - method apply,2.0,0.0,5.0,5.0,0.0,0.0,5.0,2.0,0.0,0.0,-0.0,1.0
HEAD,5,package common - object Form - method stringIn,1.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - method stringIn,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - method tolerantBoolean,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - method hasKey,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - method trueish,1.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package common - object Form - method pluralize,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - object formatter - method stringFormatter,1.0,0.0,5.0,5.0,0.0,0.0,5.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package common - object Form - object formatter - method stringFormatter - <$anon: <error>> - method bind,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package common - object Form - object formatter - method stringFormatter - <$anon: <error>> - method unbind,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package common - object Form - object formatter - method stringOptionFormatter,1.0,0.0,7.0,7.0,0.0,0.0,11.0,5.0,0.0,0.0,-0.0,0.0
HEAD,0,package common - object Form - object formatter - method stringOptionFormatter - <$anon: <error>> - method bind,1.0,0.0,3.0,3.0,0.0,0.0,8.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - object formatter - method stringOptionFormatter - <$anon: <error>> - method unbind,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package common - object Form - object formatter - method intFormatter,1.0,0.0,5.0,5.0,0.0,0.0,5.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package common - object Form - object formatter - method intFormatter - <$anon: <error>> - method bind,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package common - object Form - object formatter - method intFormatter - <$anon: <error>> - method unbind,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,3,package common - object Form - object formatter - <$anon: <error>> - method bind,1.0,0.0,4.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,1.0
HEAD,3,package common - object Form - object formatter - <$anon: <error>> - method unbind,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - object constraint - method minLength,2.0,0.0,4.0,4.0,0.0,0.0,6.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package common - object Form - object constraint - method maxLength,2.0,0.0,4.0,4.0,0.0,0.0,6.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package common - object Form - object fen - method playable,2.0,0.0,4.0,4.0,0.0,0.0,7.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - object fen - method truncateMoveNumber,2.0,0.0,6.0,6.0,1.0,0.14285714285714285,7.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - object url - <$anon: <error>> - method bind,1.0,0.0,6.0,6.0,0.0,0.0,11.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - object url - <$anon: <error>> - method unbind,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,1,package common - object Form - object strings - method separator,1.0,0.0,4.0,4.0,0.0,0.0,6.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - method toMarkdown,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - method allowList,1.0,0.0,5.0,5.0,0.0,0.0,10.0,1.0,0.0,0.0,-0.0,1.0
HEAD,2,package common - object Form - method inTheFuture,1.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - object Timestamp - <$anon: <error>> - method bind,1.0,0.0,10.0,10.0,0.0,0.0,10.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - object Timestamp - <$anon: <error>> - method unbind,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - object ISODateOrTimestamp - <$anon: <error>> - method bind,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - object ISODateOrTimestamp - <$anon: <error>> - method unbind,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - object ISODateTimeOrTimestamp - <$anon: <error>> - method bind,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object Form - object ISODateTimeOrTimestamp - <$anon: <error>> - method unbind,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - trait Cli - method process,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,4,package study - object ServerEval - class Requester - method apply,1.0,0.0,31.0,30.0,0.0,0.0,33.0,18.0,0.0,0.0,-0.0,1.0
HEAD,4,package study - object ServerEval - class Merger - method apply,4.0,27.0,64.0,63.0,0.0,0.0,66.0,3.0,30.0,7.0,-0.0,1.0
HEAD,0,package study - object ServerEval - class Merger - method divisionOf,1.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package study - object ServerEval - class Merger - method analysisLine,5.0,11.0,13.0,13.0,0.0,0.0,14.0,4.0,33.0,8.0,-0.0,1.0
