commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,0,package fs2 - object Stream - method fixedRateStartImmediately,1.0,0.0,4.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method fixedRate_,6.0,3.0,22.0,21.0,0.0,0.0,20.0,10.0,6.0,3.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class PartiallyAppliedFromOption - method apply,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method fromOption,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class PartiallyAppliedFromEither - method apply,1.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method fromEither,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,3,package fs2 - object Stream - class PartiallyAppliedFromIterator - method apply,2.0,0.0,3.0,2.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class PartiallyAppliedFromIterator - method apply,3.0,0.0,15.0,15.0,0.0,0.0,16.0,4.0,0.0,0.0,-0.0,0.0
HEAD,3,package fs2 - object Stream - class PartiallyAppliedFromIterator - method apply - method getNextChunk,3.0,0.0,10.0,10.0,0.0,0.0,13.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class PartiallyAppliedFromBlockingIterator - method apply,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method fromIterator,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,1,package fs2 - object Stream - method fromBlockingIterator,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method fromQueueUnterminated,6.0,12.0,27.0,22.0,5.0,0.18518518518518517,22.0,8.0,8.0,2.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method fromQueueUnterminated,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method fromQueueUnterminatedChunk,1.0,0.0,9.0,9.0,0.0,0.0,6.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method fromQueueUnterminatedChunk,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method fromQueueNoneTerminated,1.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method fromQueueNoneTerminated,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method fromQueueNoneTerminatedChunk,1.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method fromQueueNoneTerminatedChunk,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method fromQueueNoneTerminatedSingletons_,7.0,8.0,28.0,27.0,0.0,0.0,24.0,10.0,18.0,2.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method fromQueueNoneTerminatedSingletons_ - method await,3.0,8.0,8.0,8.0,0.0,0.0,6.0,5.0,6.0,1.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method fromQueueNoneTerminatedSingletons_ - method pump,5.0,7.0,13.0,12.0,0.0,0.0,18.0,10.0,12.0,1.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method fromQueueNoneTerminatedChunk_,9.0,7.0,25.0,24.0,0.0,0.0,26.0,11.0,24.0,4.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method fromQueueNoneTerminatedChunk_ - method await,3.0,2.0,5.0,5.0,0.0,0.0,5.0,4.0,6.0,1.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method fromQueueNoneTerminatedChunk_ - method pump,7.0,7.0,13.0,12.0,0.0,0.0,21.0,11.0,18.0,3.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method fromPublisher,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method foldable,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method force,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method iterable,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method iterate,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method iterateEval,1.0,0.0,2.0,2.0,0.0,0.0,8.0,6.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method never,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method raiseError,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method range,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method range,2.0,0.0,13.0,12.0,0.0,0.0,31.0,11.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method range - method go,2.0,0.0,7.0,6.0,0.0,0.0,29.0,10.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method ranges,2.0,0.0,9.0,8.0,0.0,0.0,14.0,12.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method repeatEval,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method resource,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method resourceK,1.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method resourceK - <$anon: <error>> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method resourceWeak,6.0,9.0,13.0,13.0,0.0,0.0,16.0,5.0,33.0,7.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method resourceWeakK,1.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method resourceWeakK - <$anon: <error>> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method fromAutoCloseable,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method fromAutoCloseableWeak,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method retry,1.0,0.0,18.0,18.0,0.0,0.0,17.0,12.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method sleep,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method sleep_,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method supervise,1.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method suspend,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method unfold,3.0,7.0,8.0,8.0,0.0,0.0,8.0,6.0,10.0,2.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method unfold - method go,3.0,7.0,5.0,5.0,0.0,0.0,6.0,5.0,10.0,2.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method unfoldChunk,1.0,0.0,2.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method unfoldEval,3.0,7.0,8.0,8.0,0.0,0.0,11.0,8.0,10.0,2.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method unfoldEval - method go,3.0,7.0,5.0,5.0,0.0,0.0,9.0,7.0,10.0,2.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method unfoldChunkEval,3.0,7.0,8.0,8.0,0.0,0.0,11.0,8.0,10.0,2.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method unfoldChunkEval - method go,3.0,7.0,5.0,5.0,0.0,0.0,9.0,7.0,10.0,2.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method unfoldLoop,3.0,7.0,7.0,7.0,0.0,0.0,10.0,6.0,14.0,3.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method unfoldLoop - method go,3.0,7.0,4.0,4.0,0.0,0.0,8.0,5.0,14.0,3.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method unfoldChunkLoop,3.0,7.0,9.0,9.0,0.0,0.0,10.0,6.0,14.0,3.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method unfoldChunkLoop - method go,3.0,7.0,4.0,4.0,0.0,0.0,8.0,5.0,14.0,3.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method unfoldLoopEval,3.0,7.0,8.0,8.0,0.0,0.0,12.0,8.0,14.0,3.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method unfoldLoopEval - method go,3.0,7.0,5.0,5.0,0.0,0.0,10.0,7.0,14.0,3.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method unfoldChunkLoopEval,3.0,7.0,8.0,8.0,0.0,0.0,12.0,8.0,14.0,3.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method unfoldChunkLoopEval - method go,3.0,7.0,5.0,5.0,0.0,0.0,10.0,7.0,14.0,3.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class InvariantOps - method covary,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class InvariantOps - method observe,1.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,-0.0,0.0
HEAD,1,package fs2 - object Stream - class InvariantOps - method observeAsync,1.0,0.0,35.0,19.0,0.0,0.0,13.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class InvariantOps - method observeEither,3.0,1.0,12.0,11.0,0.0,0.0,8.0,3.0,8.0,2.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class InvariantOps - method pull,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class InvariantOps - method repeatPull,3.0,6.0,10.0,10.0,0.0,0.0,7.0,6.0,6.0,1.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class InvariantOps - method repeatPull - method go,3.0,6.0,5.0,5.0,0.0,0.0,5.0,5.0,6.0,1.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class NothingStreamOps - method unitary,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class OptionStreamOps - method unNone,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class OptionStreamOps - method unNoneTerminate,6.0,10.0,13.0,13.0,0.0,0.0,16.0,9.0,19.0,3.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class OptionStreamOps - method unNoneTerminate - method loop,6.0,10.0,10.0,10.0,0.0,0.0,14.0,9.0,19.0,3.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ListStreamOps - method parJoinUnbounded,2.0,0.0,10.0,10.0,0.0,0.0,13.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class NestedStreamOps - method parJoin,3.0,0.0,116.0,29.0,4.0,0.12121212121212122,33.0,6.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class NestedStreamOps - method parJoinUnbounded,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class PureOps - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class PureOps - method covary,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class PureOps - method to,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class PureOps - method toList,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class PureOps - method toVector,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class IdOps - method idToApplicative,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class IdOps - method idToApplicative - <$anon: <error>> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class IdOps - method covaryId,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class FallibleOps - method lift,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class FallibleOps - method to,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class FallibleOps - method toList,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class FallibleOps - method toVector,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class IOOps - method unsafeToPublisher,1.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method uncons,2.0,6.0,2.0,2.0,0.0,0.0,6.0,5.0,6.0,2.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class ToPull - method uncons1,4.0,11.0,7.0,7.0,0.0,0.0,12.0,10.0,10.0,2.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class ToPull - method unconsLimit,6.0,12.0,13.0,12.0,0.0,0.0,22.0,11.0,16.0,4.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class ToPull - method unconsMin,6.0,11.0,20.0,20.0,0.0,0.0,25.0,13.0,10.0,2.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class ToPull - method unconsMin - method go,5.0,11.0,13.0,13.0,0.0,0.0,19.0,12.0,10.0,2.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method unconsN,4.0,9.0,11.0,10.0,0.0,0.0,14.0,12.0,12.0,4.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class ToPull - method drop,7.0,9.0,12.0,11.0,0.0,0.0,18.0,12.0,15.0,4.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class ToPull - method dropThrough,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method dropWhile,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method dropWhile_,6.0,9.0,14.0,14.0,0.0,0.0,14.0,11.0,16.0,3.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method headOrError,3.0,8.0,5.0,5.0,0.0,0.0,8.0,6.0,9.0,1.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class ToPull - method echo,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class ToPull - method echo1,4.0,9.0,7.0,7.0,0.0,0.0,11.0,9.0,16.0,4.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class ToPull - method echoChunk,3.0,7.0,5.0,5.0,0.0,0.0,7.0,6.0,10.0,2.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class ToPull - method ensure,3.0,5.0,7.0,7.0,0.0,0.0,5.0,4.0,5.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method fetchN,2.0,4.0,2.0,2.0,0.0,0.0,5.0,5.0,6.0,2.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class ToPull - method find,6.0,10.0,12.0,12.0,0.0,0.0,22.0,13.0,20.0,4.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method fold,3.0,10.0,7.0,7.0,0.0,0.0,9.0,6.0,10.0,2.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method fold1,3.0,13.0,7.0,7.0,0.0,0.0,13.0,10.0,10.0,2.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method forall,4.0,8.0,6.0,6.0,0.0,0.0,8.0,6.0,10.0,2.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method last,3.0,4.0,8.0,8.0,0.0,0.0,7.0,5.0,10.0,2.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class ToPull - method last - method go,3.0,4.0,5.0,5.0,0.0,0.0,6.0,5.0,10.0,2.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method lastOrError,3.0,8.0,5.0,5.0,0.0,0.0,6.0,5.0,6.0,1.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class ToPull - method peek,3.0,7.0,5.0,5.0,0.0,0.0,8.0,6.0,10.0,2.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class ToPull - method peek1,3.0,7.0,5.0,5.0,0.0,0.0,9.0,7.0,10.0,2.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class ToPull - method scanChunks,1.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method scanChunksOpt,6.0,13.0,17.0,17.0,0.0,0.0,15.0,9.0,22.0,5.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method scanChunksOpt - method go,6.0,13.0,12.0,12.0,0.0,0.0,14.0,9.0,22.0,5.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method stepLeg,1.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class ToPull - method take,8.0,11.0,14.0,13.0,0.0,0.0,23.0,16.0,21.0,6.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class ToPull - method takeRight,4.0,7.0,10.0,10.0,0.0,0.0,12.0,9.0,10.0,2.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class ToPull - method takeRight - method go,3.0,7.0,6.0,6.0,0.0,0.0,9.0,8.0,10.0,2.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method takeThrough,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method takeWhile,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method takeWhile_,7.0,11.0,15.0,15.0,0.0,0.0,20.0,14.0,22.0,5.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method timed,2.0,14.0,40.0,8.0,2.0,0.2,8.0,3.0,7.0,2.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method timeoutWith,4.0,7.0,13.0,13.0,0.0,0.0,17.0,8.0,21.0,3.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class ToPull - method timeoutWith - method go,4.0,7.0,7.0,7.0,0.0,0.0,14.0,7.0,21.0,3.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class CompileOps - method count,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class CompileOps - method drain,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class CompileOps - method fold,1.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class CompileOps - method foldChunks,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class CompileOps - method foldMonoid,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class CompileOps - method foldSemigroup,1.0,0.0,2.0,2.0,0.0,0.0,6.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class CompileOps - method last,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class CompileOps - method lastOrError,1.0,0.0,2.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class CompileOps - method onlyOrError,6.0,5.0,10.0,10.0,1.0,0.09090909090909091,24.0,2.0,40.0,5.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class CompileOps - method resource,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class CompileOps - method string,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class CompileOps - method to,2.0,8.0,8.0,7.0,1.0,0.125,6.0,2.0,1.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class CompileOps - method toList,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class CompileOps - method toVector,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class StepLeg - method stream,3.0,2.0,8.0,8.0,0.0,0.0,9.0,8.0,6.0,1.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class StepLeg - method stream - method go,3.0,2.0,5.0,5.0,0.0,0.0,6.0,6.0,6.0,1.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class StepLeg - method setHead,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class StepLeg - method stepLeg,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method parZip,1.0,0.0,46.0,14.0,0.0,0.0,9.0,6.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method parZip - method emit,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class PipeOps - method attachL,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class PipeOps - method attachR,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class PurePipeOps - method covary,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class PurePipe2Ops - method covary,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class StreamMonad - method pure,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - class StreamMonad - method map,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class StreamMonad - method flatMap,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - class StreamMonad - method unit,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,1,package fs2 - object Stream - method monadErrorInstance,1.0,0.0,15.0,15.0,0.0,0.0,6.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method monadErrorInstance - <$anon: fs2.Stream.StreamMonad[F] with <error>> - method handleErrorWith,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method monadErrorInstance - <$anon: fs2.Stream.StreamMonad[F] with <error>> - method raiseError,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method monadErrorInstance - <$anon: fs2.Stream.StreamMonad[F] with <error>> - method attempt,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method monadErrorInstance - <$anon: fs2.Stream.StreamMonad[F] with <error>> - method rethrow,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method monadErrorInstance - <$anon: fs2.Stream.StreamMonad[F] with <error>> - method ensure,1.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package fs2 - object Stream - method monoidInstance,1.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method monoidInstance - <$anon: <error>> - method empty,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method monoidInstance - <$anon: <error>> - method combine,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method alignInstance,10.0,9.0,59.0,56.0,0.0,0.0,41.0,19.0,24.0,4.0,-0.0,1.0
HEAD,0,package fs2 - object Stream - method alignInstance - <$anon: <error>> - method alignWith_,10.0,9.0,43.0,40.0,0.0,0.0,27.0,13.0,24.0,4.0,-0.0,0.0
