commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,2,package engine - class HttpEngine - method newAsyncDnsNameResolver,2.0,0.0,19.0,13.0,6.0,0.3157894736842105,11.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package engine - class HttpEngine - method newSharedAsyncDnsNameResolverFactory,1.0,0.0,10.0,10.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,1,package engine - class HttpEngine - method newSslContexts,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,1,package engine - class HttpEngine - method flushClientIdChannels,2.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package engine - class HttpEngine - method close,1.0,0.0,5.0,4.0,1.0,0.2,4.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package body - class ElFileBodies - method compileFile,1.0,0.0,7.0,7.0,0.0,0.0,7.0,6.0,0.0,0.0,-0.0,1.0
HEAD,0,package body - class ElFileBodies - method parse,5.0,11.0,14.0,14.0,1.0,0.06666666666666667,10.0,6.0,13.0,3.0,-0.0,0.0
HEAD,0,package loop - object ScalaAsLongAs - method apply,1.0,0.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package loop - object ScalaAsLongAs - method apply,1.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package loop - object ScalaAsLongAs - class Loop - method loop,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package ws - object Ws - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package ws - object Ws - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package ws - object Ws - method checkTextMessage,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package ws - object Ws - method checkBinaryMessage,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package ws - object Ws - method processUnmatchedMessages,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package ws - object Ws - method processUnmatchedMessages,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package ws - class Ws - method wsName,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package ws - class Ws - method connect,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package ws - class Ws - method sendText,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package ws - class Ws - method sendBytes,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package ws - class Ws - method close,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package ws - class Ws - method close,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package body - class StringBody - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,1,package body - object RawFileBody - method apply,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,1,package body - class RawFileBody - method apply,2.0,4.0,2.0,2.0,0.0,0.0,4.0,4.0,6.0,2.0,-0.0,1.0
HEAD,0,package body - class ByteArrayBody - method apply,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package body - object ElBody - method toParts,3.0,12.0,5.0,5.0,0.0,0.0,9.0,9.0,6.0,2.0,-0.0,1.0
HEAD,0,package body - object ElBody - method apply,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package body - class ElBody - method apply,3.0,7.0,14.0,14.0,0.0,0.0,14.0,7.0,11.0,2.0,-0.0,1.0
HEAD,0,package body - class ElBody - method asStringWithCachedBytes,3.0,14.0,15.0,15.0,0.0,0.0,15.0,8.0,10.0,3.0,-0.0,0.0
HEAD,0,package body - class ElBody - method asStream,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package body - object PebbleStringBody - method apply,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package body - object PebbleFileBody - method apply,1.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,-0.0,0.0
HEAD,0,package actor - class Actor - method initRefs,1.0,0.0,4.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package actor - class Actor - method scheduler,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package actor - class Actor - method self,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package actor - class Actor - method become,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package actor - class Actor - method dropUnexpected,1.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package actor - class Actor - method dieOnUnexpected,1.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package actor - class Actor - method init,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package sse - class SseClose - method sendRequest,1.0,0.0,11.0,7.0,3.0,0.3,7.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object WsChecks - method toScalaTextCheck,7.0,9.0,13.0,13.0,0.0,0.0,10.0,5.0,37.0,1.0,-0.0,1.0
HEAD,0,package internal - object WsChecks - method toScalaTextChecks,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object WsChecks - method toScalaBinaryCheck,4.0,9.0,8.0,8.0,0.0,0.0,5.0,4.0,16.0,1.0,-0.0,1.0
HEAD,0,package internal - object WsChecks - method toScalaBinaryChecks,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package loop - object ScalaRepeat - method apply,1.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package loop - object ScalaRepeat - method apply,1.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package loop - object ScalaRepeat - method apply,1.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package loop - object ScalaRepeat - class Loop - method loop,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package component - class ErrorsTableComponent - method js,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package component - class ErrorsTableComponent - method html,3.0,4.0,29.0,12.0,0.0,0.0,6.0,3.0,7.0,2.0,-0.0,1.0
HEAD,0,package component - class ErrorsTableComponent - method jsFiles,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,1,package response - object CheckProcessor - method check,2.0,0.0,9.0,8.0,0.0,0.0,6.0,5.0,0.0,0.0,-0.0,1.0
HEAD,1,package feeder - object JdbcFeederSource - method apply,2.0,0.0,16.0,14.0,0.0,0.0,26.0,21.0,0.0,0.0,-0.0,1.0
HEAD,1,package feeder - object JdbcFeederSource - method apply - method computeRecord,1.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,-0.0,1.0
HEAD,0,package feeder - object JdbcFeederSource - method apply - method loadRec,2.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package controller - object Netty - class PimpedChannelFuture - method addScalaListener,2.0,0.0,10.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package controller - object Netty - class PimpedChannel - method reply500AndClose,1.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package controller - object Netty - class PimpedFullHttpRequest - method makeRelative,1.0,0.0,6.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package controller - object Netty - class PimpedFullHttpRequest - method filterSupportedEncodings,1.0,0.0,7.0,7.0,0.0,0.0,5.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package writer - class DataWriter - method onInit,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package writer - class DataWriter - method onFlush,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package writer - class DataWriter - method onCrash,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package writer - class DataWriter - method onStop,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package writer - class DataWriter - method onMessage,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package writer - class DataWriter - method init,4.0,10.0,16.0,16.0,0.0,0.0,10.0,8.0,16.0,3.0,-0.0,0.0
HEAD,0,package writer - class DataWriter - method initialized,6.0,4.0,16.0,16.0,0.0,0.0,8.0,7.0,16.0,4.0,-0.0,0.0
HEAD,2,package body - class RawFileBodies - method asResourceAndCachedBytes,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package body - class RawFileBodies - method asResourceAndCachedBytes,3.0,7.0,8.0,8.0,0.0,0.0,5.0,4.0,5.0,1.0,-0.0,0.0
HEAD,0,package resolver - class InflightInetAddressNameResolver - method resolveAll,4.0,0.0,22.0,17.0,1.0,0.05555555555555555,9.0,6.0,0.0,0.0,-0.0,1.0
HEAD,0,package resolver - class InflightInetAddressNameResolver - method transferResult,2.0,0.0,6.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package resolver - class InflightInetAddressNameResolver - method close,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package message - object MessageEvent - method apply,4.0,8.0,5.0,5.0,0.0,0.0,1.0,1.0,7.0,0.0,-0.0,0.0
HEAD,3,package action - class GroupEnd - method execute,3.0,5.0,8.0,8.0,0.0,0.0,7.0,5.0,9.0,2.0,-0.0,0.0
HEAD,0,package util - object Shard - method sumFromZero,3.0,0.0,10.0,7.0,2.0,0.2222222222222222,7.0,6.0,0.0,0.0,-0.0,1.0
HEAD,4,package util - object Shard - method shard,1.0,0.0,6.0,6.0,0.0,0.0,7.0,6.0,0.0,0.0,-0.0,1.0
HEAD,2,package util - object Shard - method shards,1.0,0.0,13.0,13.0,0.0,0.0,5.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package util - object Shard - method shards - <$anon: scala.collection.AbstractIterator[Long]> - method hasNext,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package util - object Shard - method shards - <$anon: scala.collection.AbstractIterator[Long]> - method next,1.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method allRequestPaths,2.0,11.0,9.0,9.0,0.0,0.0,13.0,6.0,11.0,3.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method findPathByParts,1.0,0.0,6.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method toAssertionStats,1.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method requestGeneralStats,2.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method groupCumulatedResponseTimeGeneralStats,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method assertions,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method scenarioNames,1.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method numberOfActiveSessionsPerSecond,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method toNumberPerSec,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method countBuffer2IntVsTimePlots,1.0,0.0,5.0,5.0,0.0,0.0,6.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method numberOfRequestsPerSecond,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method numberOfResponsesPerSecond,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method distribution,2.0,0.0,37.0,34.0,3.0,0.08108108108108109,36.0,25.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method distribution - method percent,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package stats - class LogFileData - method distribution - method plotsToPercents,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package stats - class LogFileData - method distribution - method process,1.0,0.0,8.0,8.0,0.0,0.0,10.0,8.0,0.0,0.0,-0.0,0.0
HEAD,0,package stats - class LogFileData - method responseTimeDistribution,1.0,0.0,7.0,7.0,0.0,0.0,6.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method groupCumulatedResponseTimeDistribution,1.0,0.0,7.0,7.0,0.0,0.0,6.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method groupDurationDistribution,1.0,0.0,7.0,7.0,0.0,0.0,6.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method requestGeneralStats,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method groupCumulatedResponseTimeGeneralStats,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method groupDurationGeneralStats,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method numberOfRequestInResponseTimeRanges,1.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method responseTimePercentilesOverTime,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method timeAgainstGlobalNumberOfRequestsPerSec,2.0,6.0,10.0,10.0,0.0,0.0,10.0,3.0,9.0,2.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method responseTimeAgainstGlobalNumberOfRequestsPerSec,1.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method groupCumulatedResponseTimePercentilesOverTime,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method groupDurationPercentilesOverTime,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package stats - class LogFileData - method errors,2.0,8.0,5.0,5.0,0.0,0.0,9.0,8.0,6.0,2.0,-0.0,1.0
HEAD,12,package feed - object ScalaFeeds - method apply,1.0,0.0,5.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,-0.0,1.0
HEAD,0,package feed - object ScalaFeeds - method apply,1.0,0.0,13.0,13.0,0.0,0.0,10.0,10.0,0.0,0.0,-0.0,1.0
HEAD,0,package feed - object ScalaFeeds - method apply,1.0,0.0,13.0,13.0,0.0,0.0,12.0,12.0,0.0,0.0,-0.0,1.0
HEAD,0,package feed - object ScalaFeeds - method apply,1.0,0.0,13.0,13.0,0.0,0.0,10.0,10.0,0.0,0.0,-0.0,1.0
HEAD,0,package feed - object ScalaFeeds - method apply,1.0,0.0,5.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,-0.0,1.0
HEAD,0,package feed - object ScalaFeeds - method apply,1.0,0.0,8.0,8.0,0.0,0.0,10.0,10.0,0.0,0.0,-0.0,1.0
HEAD,0,package feed - object ScalaFeeds - method apply,1.0,0.0,6.0,6.0,0.0,0.0,12.0,12.0,0.0,0.0,-0.0,1.0
HEAD,0,package feed - object ScalaFeeds - method apply,1.0,0.0,13.0,13.0,0.0,0.0,10.0,10.0,0.0,0.0,-0.0,1.0
HEAD,0,package feed - object ScalaFeeds - method apply,1.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package feed - object ScalaFeeds - method apply,1.0,0.0,6.0,6.0,0.0,0.0,7.0,7.0,0.0,0.0,-0.0,1.0
HEAD,0,package feed - object ScalaFeeds - method apply,1.0,0.0,6.0,6.0,0.0,0.0,9.0,9.0,0.0,0.0,-0.0,1.0
HEAD,0,package feed - object ScalaFeeds - method apply,1.0,0.0,8.0,8.0,0.0,0.0,7.0,7.0,0.0,0.0,-0.0,1.0
HEAD,0,package regex - class Patterns - method compilePattern,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package regex - class Patterns - method find,2.0,0.0,9.0,7.0,0.0,0.0,12.0,11.0,0.0,0.0,-0.0,0.0
HEAD,0,package regex - class Patterns - method find - method findRec,1.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,-0.0,0.0
HEAD,0,package regex - class Patterns - method findAll,2.0,0.0,8.0,8.0,0.0,0.0,7.0,7.0,0.0,0.0,-0.0,0.0
HEAD,0,package regex - class Patterns - method count,2.0,0.0,6.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package writer - class RawRecord - method unapply,2.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,-0.0,1.0
HEAD,1,package buffers - trait NamesBuffers - class NameBuffer - method update,1.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,-0.0,0.0
HEAD,2,package buffers - trait NamesBuffers - method addScenarioName,2.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,1,package buffers - trait NamesBuffers - method addRequestName,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,1,package buffers - trait NamesBuffers - method addGroupName,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,8,package report - class StatsReportGenerator - method generate,8.0,12.0,92.0,88.0,0.0,0.0,89.0,45.0,17.0,4.0,-0.0,0.0
HEAD,0,package report - class StatsReportGenerator - method generate - method percentiles,1.0,0.0,2.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,-0.0,0.0
HEAD,3,package report - class StatsReportGenerator - method generate - method computeRequestStats,3.0,12.0,25.0,25.0,0.0,0.0,24.0,14.0,5.0,1.0,-0.0,0.0
HEAD,3,package report - class StatsReportGenerator - method generate - method computeGroupStats,2.0,0.0,29.0,28.0,0.0,0.0,23.0,11.0,0.0,0.0,-0.0,0.0
HEAD,0,package report - class StatsReportGenerator - method generate - method computeGroupStats - method groupStatsFunction,2.0,0.0,8.0,8.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,0.0
HEAD,1,package report - class StatsReportGenerator - method generate - method addGroupsRec,4.0,2.0,11.0,11.0,0.0,0.0,7.0,7.0,6.0,1.0,-0.0,1.0
HEAD,0,package check - trait CheckSupport - method validate2Final,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package check - trait CheckSupport - method find2Validate,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package check - trait CheckSupport - method find2Final,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,2,package check - trait CheckSupport - method checkIf,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package check - trait CheckSupport - method checkIf,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package check - trait CheckSupport - method regex,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package check - trait CheckSupport - method substring,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package check - trait CheckSupport - method xpath,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package check - trait CheckSupport - method xpath,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package check - trait CheckSupport - method css,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package check - trait CheckSupport - method css,1.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package check - trait CheckSupport - method form,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package check - trait CheckSupport - method jsonPath,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package check - trait CheckSupport - method jmesPath,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package check - trait CheckSupport - method jsonpJsonPath,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package check - trait CheckSupport - method jsonpJmesPath,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,1,package check - trait CheckSupport - method registerJmesPathFunctions,1.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package <empty> - object CodeAnalysis - method disabledWarts,1.0,0.0,24.0,24.0,3.0,0.1111111111111111,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package condition - class ScalaRandomSwitch - method choices,1.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,-0.0,1.0
HEAD,1,package sse - trait SseAwaitActionBuilder - method await,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package sse - trait SseAwaitActionBuilder - method await,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package sse - trait SseAwaitActionBuilder - method appendCheckSequence,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package fsm - class WsInitState - method remainingReconnects,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,1,package fsm - class WsInitState - method onPerformInitialConnect,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package redis - object Predef - method redisFeeder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package redis - object Predef - method redisFeeder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package writer - object ConsoleErrorsWriter - method formatPercent,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package writer - object ConsoleErrorsWriter - method writeError,3.0,0.0,17.0,16.0,0.0,0.0,27.0,15.0,0.0,0.0,-0.0,1.0
HEAD,0,package fetch - class ConcurrentResource - method uri,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package fetch - class ConcurrentResource - method acceptHeader,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package fetch - class ConcurrentResource - method toRequest,1.0,0.0,12.0,12.0,0.0,0.0,6.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package inject - trait InjectionProfileFactory - method profile,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package inject - trait InjectionProfile - method totalUserCount,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package inject - trait InjectionProfile - method workload,1.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,1,package feeder - trait FeederSupport - method seq2FeederBuilder,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,1,package feeder - trait FeederSupport - method array2FeederBuilder,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,1,package feeder - trait FeederSupport - method csv,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,0.0
HEAD,1,package feeder - trait FeederSupport - method ssv,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,0.0
HEAD,1,package feeder - trait FeederSupport - method tsv,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,0.0
HEAD,1,package feeder - trait FeederSupport - method separatedValues,3.0,8.0,7.0,7.0,0.0,0.0,6.0,5.0,8.0,2.0,-0.0,0.0
HEAD,2,package feeder - trait FeederSupport - method jsonFile,3.0,8.0,5.0,5.0,0.0,0.0,6.0,5.0,8.0,2.0,-0.0,0.0
HEAD,2,package feeder - trait FeederSupport - method jsonUrl,1.0,0.0,8.0,8.0,0.0,0.0,15.0,12.0,0.0,0.0,-0.0,0.0
HEAD,0,package inject - class Workload - method incrementScheduledUsers,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package inject - class Workload - method setAllScheduled,1.0,0.0,4.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,0.0
